team,team_slug,view_mode,player,column,value,core_years
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Rhyne Howard  This HTML5 audio player is not supported by your browser  $('#rhyne-howard-pronounce-name-icon-90533').click(function (event) {  toggle_play_player_name_pronunciation('rhyne-howard',90533)  });  $('#rhyne-howard-pronounce-name-audio-90533').on('ended',function (event) {  pronounce_icon_not_playing('rhyne-howard-pronounce-name-icon-90533',90533)  });",2028,"$1,150,000  $???,???  19.2%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Rhyne Howard  This HTML5 audio player is not supported by your browser  $('#rhyne-howard-pronounce-name-icon-90533').click(function (event) {  toggle_play_player_name_pronunciation('rhyne-howard',90533)  });  $('#rhyne-howard-pronounce-name-audio-90533').on('ended',function (event) {  pronounce_icon_not_playing('rhyne-howard-pronounce-name-icon-90533',90533)  });",2029,UFA,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Brionna Jones  This HTML5 audio player is not supported by your browser  $('#brionna-jones-pronounce-name-icon-13973').click(function (event) {  toggle_play_player_name_pronunciation('brionna-jones',13973)  });  $('#brionna-jones-pronounce-name-audio-13973').on('ended',function (event) {  pronounce_icon_not_playing('brionna-jones-pronounce-name-icon-13973',13973)  });",2026,"$1,000,000  14.3%  16.8%","2023, 2024"
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Brionna Jones  This HTML5 audio player is not supported by your browser  $('#brionna-jones-pronounce-name-icon-13973').click(function (event) {  toggle_play_player_name_pronunciation('brionna-jones',13973)  });  $('#brionna-jones-pronounce-name-audio-13973').on('ended',function (event) {  pronounce_icon_not_playing('brionna-jones-pronounce-name-icon-13973',13973)  });",2027,"$1,025,000  $???,???  15.1%","2023, 2024"
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Brionna Jones  This HTML5 audio player is not supported by your browser  $('#brionna-jones-pronounce-name-icon-13973').click(function (event) {  toggle_play_player_name_pronunciation('brionna-jones',13973)  });  $('#brionna-jones-pronounce-name-audio-13973').on('ended',function (event) {  pronounce_icon_not_playing('brionna-jones-pronounce-name-icon-13973',13973)  });",2028,"$1,050,000  $???,???  17.5%","2023, 2024"
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Brionna Jones  This HTML5 audio player is not supported by your browser  $('#brionna-jones-pronounce-name-icon-13973').click(function (event) {  toggle_play_player_name_pronunciation('brionna-jones',13973)  });  $('#brionna-jones-pronounce-name-audio-13973').on('ended',function (event) {  pronounce_icon_not_playing('brionna-jones-pronounce-name-icon-13973',13973)  });",2029,UFA,"2023, 2024"
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Naz Hillmon  This HTML5 audio player is not supported by your browser  $('#naz-hillmon-pronounce-name-icon-52797').click(function (event) {  toggle_play_player_name_pronunciation('naz-hillmon',52797)  });  $('#naz-hillmon-pronounce-name-audio-52797').on('ended',function (event) {  pronounce_icon_not_playing('naz-hillmon-pronounce-name-icon-52797',52797)  });",2026,"$840,000  12.0%  14.1%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Naz Hillmon  This HTML5 audio player is not supported by your browser  $('#naz-hillmon-pronounce-name-icon-52797').click(function (event) {  toggle_play_player_name_pronunciation('naz-hillmon',52797)  });  $('#naz-hillmon-pronounce-name-audio-52797').on('ended',function (event) {  pronounce_icon_not_playing('naz-hillmon-pronounce-name-icon-52797',52797)  });",2027,"$850,000  $???,???  12.5%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Naz Hillmon  This HTML5 audio player is not supported by your browser  $('#naz-hillmon-pronounce-name-icon-52797').click(function (event) {  toggle_play_player_name_pronunciation('naz-hillmon',52797)  });  $('#naz-hillmon-pronounce-name-audio-52797').on('ended',function (event) {  pronounce_icon_not_playing('naz-hillmon-pronounce-name-icon-52797',52797)  });",2028,"$860,000  $???,???  14.4%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Naz Hillmon  This HTML5 audio player is not supported by your browser  $('#naz-hillmon-pronounce-name-icon-52797').click(function (event) {  toggle_play_player_name_pronunciation('naz-hillmon',52797)  });  $('#naz-hillmon-pronounce-name-audio-52797').on('ended',function (event) {  pronounce_icon_not_playing('naz-hillmon-pronounce-name-icon-52797',52797)  });",2029,UFA,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Jordin Canada  This HTML5 audio player is not supported by your browser  $('#jordin-canada-pronounce-name-icon-6569').click(function (event) {  toggle_play_player_name_pronunciation('jordin-canada',6569)  });  $('#jordin-canada-pronounce-name-audio-6569').on('ended',function (event) {  pronounce_icon_not_playing('jordin-canada-pronounce-name-icon-6569',6569)  });",2026,"$650,000  9.3%  10.9%","2024, 2025"
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Jordin Canada  This HTML5 audio player is not supported by your browser  $('#jordin-canada-pronounce-name-icon-6569').click(function (event) {  toggle_play_player_name_pronunciation('jordin-canada',6569)  });  $('#jordin-canada-pronounce-name-audio-6569').on('ended',function (event) {  pronounce_icon_not_playing('jordin-canada-pronounce-name-icon-6569',6569)  });",2027,"$650,000  $???,???  9.6%","2024, 2025"
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Jordin Canada  This HTML5 audio player is not supported by your browser  $('#jordin-canada-pronounce-name-icon-6569').click(function (event) {  toggle_play_player_name_pronunciation('jordin-canada',6569)  });  $('#jordin-canada-pronounce-name-audio-6569').on('ended',function (event) {  pronounce_icon_not_playing('jordin-canada-pronounce-name-icon-6569',6569)  });",2028,UFA,"2024, 2025"
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Angel Reese,2026,"$350,692  5.0%  5.9%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Angel Reese,2027,"$396,282  $???,???  5.8%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Angel Reese,2028,RFA,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Madina Okot,2026,"$289,133  4.1%  4.9%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Madina Okot,2027,"$300,698  $???,???  4.4%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Madina Okot,2028,"$330,768  $???,???  5.5%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Madina Okot,2029,"$373,768  $???,???  34.3%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Madina Okot,2030,RFA,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Te-Hina Paopao  This HTML5 audio player is not supported by your browser  $('#te-hina-paopao-pronounce-name-icon-77678').click(function (event) {  toggle_play_player_name_pronunciation('te-hina-paopao',77678)  });  $('#te-hina-paopao-pronounce-name-audio-77678').on('ended',function (event) {  pronounce_icon_not_playing('te-hina-paopao-pronounce-name-icon-77678',77678)  });",2026,"$277,500  4.0%  4.7%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Te-Hina Paopao  This HTML5 audio player is not supported by your browser  $('#te-hina-paopao-pronounce-name-icon-77678').click(function (event) {  toggle_play_player_name_pronunciation('te-hina-paopao',77678)  });  $('#te-hina-paopao-pronounce-name-audio-77678').on('ended',function (event) {  pronounce_icon_not_playing('te-hina-paopao-pronounce-name-icon-77678',77678)  });",2027,"$305,250  $???,???  4.5%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Te-Hina Paopao  This HTML5 audio player is not supported by your browser  $('#te-hina-paopao-pronounce-name-icon-77678').click(function (event) {  toggle_play_player_name_pronunciation('te-hina-paopao',77678)  });  $('#te-hina-paopao-pronounce-name-audio-77678').on('ended',function (event) {  pronounce_icon_not_playing('te-hina-paopao-pronounce-name-icon-77678',77678)  });",2028,"$344,933  $???,???  5.8%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Te-Hina Paopao  This HTML5 audio player is not supported by your browser  $('#te-hina-paopao-pronounce-name-icon-77678').click(function (event) {  toggle_play_player_name_pronunciation('te-hina-paopao',77678)  });  $('#te-hina-paopao-pronounce-name-audio-77678').on('ended',function (event) {  pronounce_icon_not_playing('te-hina-paopao-pronounce-name-icon-77678',77678)  });",2029,RFA,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Taylor Thierry  This HTML5 audio player is not supported by your browser  $('#taylor-thierry-pronounce-name-icon-22175').click(function (event) {  toggle_play_player_name_pronunciation('taylor-thierry',22175)  });  $('#taylor-thierry-pronounce-name-audio-22175').on('ended',function (event) {  pronounce_icon_not_playing('taylor-thierry-pronounce-name-icon-22175',22175)  });",2026,"$277,500  4.0%  4.7%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Taylor Thierry  This HTML5 audio player is not supported by your browser  $('#taylor-thierry-pronounce-name-icon-22175').click(function (event) {  toggle_play_player_name_pronunciation('taylor-thierry',22175)  });  $('#taylor-thierry-pronounce-name-audio-22175').on('ended',function (event) {  pronounce_icon_not_playing('taylor-thierry-pronounce-name-icon-22175',22175)  });",2027,"$305,250  $???,???  4.5%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Taylor Thierry  This HTML5 audio player is not supported by your browser  $('#taylor-thierry-pronounce-name-icon-22175').click(function (event) {  toggle_play_player_name_pronunciation('taylor-thierry',22175)  });  $('#taylor-thierry-pronounce-name-audio-22175').on('ended',function (event) {  pronounce_icon_not_playing('taylor-thierry-pronounce-name-icon-22175',22175)  });",2028,"$344,933  $???,???  5.8%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Taylor Thierry  This HTML5 audio player is not supported by your browser  $('#taylor-thierry-pronounce-name-icon-22175').click(function (event) {  toggle_play_player_name_pronunciation('taylor-thierry',22175)  });  $('#taylor-thierry-pronounce-name-audio-22175').on('ended',function (event) {  pronounce_icon_not_playing('taylor-thierry-pronounce-name-icon-22175',22175)  });",2029,RFA,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Maite Cazorla,2026,"$277,500  4.0%  4.7%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Maite Cazorla,2027,Reserved,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Stephanie Jones  This HTML5 audio player is not supported by your browser  $('#stephanie-jones-pronounce-name-icon-77496').click(function (event) {  toggle_play_player_name_pronunciation('stephanie-jones',77496)  });  $('#stephanie-jones-pronounce-name-audio-77496').on('ended',function (event) {  pronounce_icon_not_playing('stephanie-jones-pronounce-name-icon-77496',77496)  });",2026,"$277,500  4.0%  4.7%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,"Stephanie Jones  This HTML5 audio player is not supported by your browser  $('#stephanie-jones-pronounce-name-icon-77496').click(function (event) {  toggle_play_player_name_pronunciation('stephanie-jones',77496)  });  $('#stephanie-jones-pronounce-name-audio-77496').on('ended',function (event) {  pronounce_icon_not_playing('stephanie-jones-pronounce-name-icon-77496',77496)  });",2027,Reserved,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Sika Koné,2026,"$277,500  4.0%  4.7%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Sika Koné,2027,RFA,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Indya Nivar,2026,"$270,000  3.9%  4.5%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Indya Nivar,2027,"$288,600  $???,???  4.3%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Indya Nivar,2028,"$317,460  $???,???  5.3%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Indya Nivar,2029,"$358,730  $???,???  32.9%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Indya Nivar,2030,RFA,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Isobel Borlase,2026,"$270,000  3.9%  4.5%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Isobel Borlase,2027,"$288,600  $???,???  4.3%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Isobel Borlase,2028,"$317,460  $???,???  5.3%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Isobel Borlase,2029,"$358,730  $???,???  32.9%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Isobel Borlase,2030,RFA,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Bella Fontleroy,2026,"$270,000  3.9%  4.5%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Bella Fontleroy,2027,Reserved,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Holly Winterburn,2026,"$270,000  3.9%  4.5%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Holly Winterburn,2027,Reserved,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Laila Phelia,2026,"$270,000  3.9%  4.5%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Laila Phelia,2027,Reserved,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Sacha Washington,2026,"$270,000  3.9%  4.5%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Sacha Washington,2027,Reserved,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Lorela Cubaj,2026,Reserved,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Salaries  (excl. TC & D),2026,"$5,955,692",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Salaries  (excl. TC & D),2027,"$6,774,680",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Salaries  (excl. TC & D),2028,"$5,985,554",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Salaries  (excl. TC & D),2029,"$1,091,228",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Salaries  (excl. TC & D),2030,$0,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Players  (excl. TC & D),2026,9,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Players  (excl. TC & D),2027,11,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Players  (excl. TC & D),2028,9,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Players  (excl. TC & D),2029,3,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Players  (excl. TC & D),2030,0,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Cap Room,2026,"$1,044,308",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Open Roster Slots,2026,3,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Guaranteed Salary,2026,"$4,780,000",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Guaranteed Salary,2027,"$5,286,282",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Guaranteed Salary,2028,"$4,330,000",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Guaranteed Salary,2029,$0,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Guaranteed Salary,2030,$0,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Protected Veterans,2026,5,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Protected Veterans,2027,5,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Protected Veterans,2028,4,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Protected Veterans,2029,0,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Total Protected Veterans,2030,0,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Open Protected Veteran Slots,2026,2,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Core Player,2026,A. Gray,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Core Player,2027,A. Gray,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Core Player,2028,A. Gray,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Unsigned Draftees,2026,Unsigned Draftees,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Kejia Ran,2026,"$270,000  3.9%  4.5%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Kejia Ran,2027,"$288,600  $???,???  4.3%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Kejia Ran,2028,"$317,460  $???,???  5.3%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Kejia Ran,2029,"$358,730  $???,???  32.9%",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,Kejia Ran,2030,RFA,
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,2027 Round 2 Pick ? (?) (ATL),2027,"$??,???  $??,???  $??,???",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,2027 Round 2 Pick ? (?) (ATL),2028,"$??,???  $??,???  $??,???",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,2027 Round 2 Pick ? (?) (ATL),2029,"$??,???  $??,???  $??,???",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,2027 Round 2 Pick ? (?) (ATL),2030,"$??,???  $??,???  $??,???",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,2027 Round 3 Pick ? (?) (ATL),2027,"$??,???  $??,???  $??,???",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,2027 Round 3 Pick ? (?) (ATL),2028,"$??,???  $??,???  $??,???",
Atlanta Dream,atlanta-dream-11eaecc7-356c-1364-b611-2362f5011b0b,pct_cap,2027 Round 3 Pick ? (?) (ATL),2029,"$??,???  $??,???  $??,???",
