team,team_slug,row_type,player,season_year,salary_cap_hit,pct_of_cap,pct_of_team,status,core_years,raw_value,source,source_url
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Jaelyn Brown,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Lexie Brown,2026,277500,4.0,5.4,,,"$277,500  4.0%  5.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Lexie Brown,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Zia Cooke,2026,277500,4.0,5.4,,,"$277,500  4.0%  5.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Zia Cooke,2027,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Rennia Davis,2026,277500,4.0,5.4,,,"$277,500  4.0%  5.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Rennia Davis,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Mackenzie Holmes,2026,277500,4.0,5.4,,,"$277,500  4.0%  5.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Mackenzie Holmes,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Beatrice Mompremier,2026,277500,4.0,5.4,,,"$277,500  4.0%  5.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Beatrice Mompremier,2027,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Grace VanSlooten,2026,270000,3.9,5.2,,,"$270,000  3.9%  5.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Grace VanSlooten,2027,288600,,6.7,,,"$288,600  $???,???  6.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Grace VanSlooten,2028,317460,,9.5,,,"$317,460  $???,???  9.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Grace VanSlooten,2029,358730,,21.1,,,"$358,730  $???,???  21.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Grace VanSlooten,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Elle Ladine,2026,270000,3.9,5.2,,,"$270,000  3.9%  5.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Elle Ladine,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Jalyn Brown,2026,270000,3.9,5.2,,,"$270,000  3.9%  5.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,roster_player,Jalyn Brown,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (SEA),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (SEA),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (SEA),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (SEA),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (DAL),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (DAL),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (DAL),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (DAL),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (SEA),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (SEA),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (SEA),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Seattle Storm,seattle-storm-11eaecc7-3572-876c-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (SEA),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Marina Mabrey,2026,1200000,17.1,23.0,,"2026, 2027","$1,200,000  17.1%  23.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Marina Mabrey,2027,1200000,,31.8,,"2026, 2027","$1,200,000  $???,???  31.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Marina Mabrey,2028,,,,UFA,"2026, 2027",UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Brittney Sykes,2026,1190000,17.0,22.9,,,"$1,190,000  17.0%  22.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Brittney Sykes,2027,1190000,,31.5,,,"$1,190,000  $???,???  31.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Brittney Sykes,2028,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Temi Fagbenle,2026,1000000,14.3,19.2,,,"$1,000,000  14.3%  19.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Temi Fagbenle,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Nyara Sabally,2026,436957,6.2,8.4,,,"$436,957  6.2%  8.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Nyara Sabally,2027,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Julie Allemand,2026,425000,6.1,8.2,,,"$425,000  6.1%  8.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Julie Allemand,2027,425000,,11.2,,,"$425,000  $???,???  11.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Julie Allemand,2028,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Isabelle Harrison,2026,400000,5.7,7.7,,,"$400,000  5.7%  7.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Isabelle Harrison,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Kiki Rice,2026,355058,5.1,6.8,,,"$355,058  5.1%  6.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Kiki Rice,2027,369260,,9.8,,,"$369,260  $???,???  9.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Kiki Rice,2028,406186,,38.0,,,"$406,186  $???,???  38.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Kiki Rice,2029,458990,,56.1,,,"$458,990  $???,???  56.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Kiki Rice,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Aaliyah Nye,2026,277500,4.0,5.3,,,"$277,500  4.0%  5.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Aaliyah Nye,2027,305250,,8.1,,,"$305,250  $???,???  8.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Aaliyah Nye,2028,344933,,32.3,,,"$344,933  $???,???  32.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Aaliyah Nye,2029,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Lexi Held,2026,277500,4.0,5.3,,,"$277,500  4.0%  5.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Lexi Held,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Kitija Laksa,2026,277500,4.0,5.3,,,"$277,500  4.0%  5.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Kitija Laksa,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Nikolina Milić,2026,277500,4.0,5.3,,,"$277,500  4.0%  5.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Nikolina Milić,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Kia Nurse,2026,277500,4.0,5.3,,,"$277,500  4.0%  5.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Kia Nurse,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Kristy Wallace,2026,277500,4.0,5.3,,,"$277,500  4.0%  5.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Kristy Wallace,2027,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Teonni Key,2026,270000,3.9,5.2,,,"$270,000  3.9%  5.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Teonni Key,2027,288600,,7.6,,,"$288,600  $???,???  7.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Teonni Key,2028,317460,,29.7,,,"$317,460  $???,???  29.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Teonni Key,2029,358730,,43.9,,,"$358,730  $???,???  43.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Teonni Key,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Dara Mabrey,2026,270000,3.9,5.2,,,"$270,000  3.9%  5.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Dara Mabrey,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Elizabeth Balogun,2026,270000,3.9,5.2,,,"$270,000  3.9%  5.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Elizabeth Balogun,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Laura Juškaitė,2026,270000,3.9,5.2,,,"$270,000  3.9%  5.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Laura Juškaitė,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Maddison Rocci,2026,270000,3.9,5.2,,,"$270,000  3.9%  5.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Maddison Rocci,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Maria Conde,2026,270000,3.9,5.2,,,"$270,000  3.9%  5.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Maria Conde,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,roster_player,Maria Kliundikova,2026,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,unsigned_draftee,Adja Kane,2026,270000,3.9,5.2,,,"$270,000  3.9%  5.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,unsigned_draftee,Adja Kane,2027,288600,,7.6,,,"$288,600  $???,???  7.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,unsigned_draftee,Adja Kane,2028,317460,,29.7,,,"$317,460  $???,???  29.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,unsigned_draftee,Adja Kane,2029,358730,,43.9,,,"$358,730  $???,???  43.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,unsigned_draftee,Adja Kane,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,unsigned_draftee,Charlise Dunn,2026,270000,3.9,5.2,,,"$270,000  3.9%  5.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,unsigned_draftee,Charlise Dunn,2027,288600,,7.6,,,"$288,600  $???,???  7.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,unsigned_draftee,Charlise Dunn,2028,317460,,29.7,,,"$317,460  $???,???  29.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Toronto Tempo,toronto-tempo-11f12f9b-dc63-0fe8-a877-9a93b15b3fec,unsigned_draftee,Charlise Dunn,2029,358730,,43.9,,,"$358,730  $???,???  43.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
