player_id,player_name,team_id,team_name,season,salary_tier,salary,cap_hit,expected_salary_source,expected_salary,salary_history_reference_salary,salary_history_gap,salary_history_gap_pct,historical_salary_latest,historical_salary_median,historical_salary_mean,historical_salary_min,historical_salary_max,historical_salary_rows,historical_salary_latest_season,historical_salary_latest_contract_year,historical_salary_latest_signing,historical_salary_contract_years,historical_salary_tier,recommended_salary_low,recommended_salary_high,salary_gap,salary_gap_pct,market_discount_pct,production_score,salary_efficiency_score,scarcity_score,playoff_performance_score,playoff_score,onoff_score,value_score,value_label,undervalued_flag,hidden_talent_flag,overvalued_flag,archetype_family,archetype_label,role_band,service_band,skill_signature,comp_count,playoff_ts_pct_percentile,playoff_ts_pct_vs_reg_delta,playoff_performance_flag,playoff_performance_bonus,reg_2025_onoff_impact_score,playoffs_2025_onoff_impact_score,reg_2024_onoff_impact_score,playoffs_2024_onoff_impact_score
204296,Rebecca Allen,1611661313,New York Liberty,2026,Low Rotation / Rookie Scale,350000.0,350000.0,comparables,289133.0,350000.0,0.0,0.0,350000.0,160000.0,223333.33333333334,160000.0,350000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Core,245763.05,332502.94999999995,60867.0,0.2105155758768456,0.2105155758768456,45.28,39.47,0.0,50.17,49.73,50.0,39.46,Risk,True,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,53.54,,0.0,
203822,Rebekah Gardner,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,426077.5,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,362165.875,489989.12499999994,-148577.5,-0.3487100351461882,-0.3487100351461882,48.64,67.44,0.0,50.17,31.14,50.0,45.73,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,,0.0,,
1629477,Sabrina Ionescu,1611661313,New York Liberty,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1190000.0,1190000.0,0.0,0.0,1190000.0,222060.0,538020.0,202000.0,1190000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,1011500.0,1368500.0,0.0,0.0,0.0,59.75,50.0,0.0,50.17,83.76,50.0,51.47,Fair Value,False,False,False,,Rotation Forward,Starter,early_career,balanced,5,,,False,0.0,,0.0,0.0,0.0
1630149,Satou Sabally,1611661313,New York Liberty,2026,High/Mid Starter,815000.0,815000.0,comparables,999999.0,815000.0,0.0,0.0,815000.0,215000.0,408333.3333333333,195000.0,815000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,849999.15,1149998.8499999999,-184999.0,-0.184999184999185,-0.184999184999185,56.85,59.25,0.0,50.17,74.94,50.0,51.59,Fair Value,False,False,True,,Rotation Forward,Rotation,rookie_scale,balanced,5,,,False,0.0,0.0,0.0,0.0,
player:seehia_ridard__new_york_liberty,Seehia Ridard,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:ugonne_onyiah__new_york_liberty,Ugonne Onyiah,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:manuela_puoch__new_york_liberty,Manuela Puoch,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:marine_fauthoux__new_york_liberty,Marine Fauthoux,1611661313,New York Liberty,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
203826,Alyssa Thomas,1611661317,Phoenix Mercury,2026,Max / Protected Veteran Top Tier,1200000.0,1200000.0,comparables,1190000.0,1200000.0,0.0,0.0,1200000.0,218000.0,544333.3333333334,215000.0,1200000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,10000.0,0.008403361344537815,0.008403361344537815,62.74,49.58,0.0,50.17,85.65,50.0,52.82,Fair Value,False,False,False,,Rotation Forward,Starter,rookie_scale,balanced,5,,,False,0.0,0.0,0.0,0.0,0.0
player:ashten_prechtel__phoenix_mercury,Ashten Prechtel,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
201886,DeWanna Bonner,1611661317,Phoenix Mercury,2026,Mid-Tier Rotation,500000.0,500000.0,comparables,600000.0,500000.0,0.0,0.0,500000.0,140931.0,211395.75,63721.0,500000.0,4.0,2025.0,2026.0,UFA,2024|2025|2026,Star,510000.0,690000.0,-100000.0,-0.16666666666666666,-0.16666666666666666,55.58,58.33,0.0,50.17,85.02,50.0,51.84,Fair Value,False,False,True,,Rotation Forward,Rotation,prime,balanced,5,,,False,0.0,0.0,0.0,0.0,1.32
player:helena_pueyo__phoenix_mercury,Helena Pueyo,1611661317,Phoenix Mercury,2026,,,,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,,,,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:jillian_alleyne__phoenix_mercury,Jillian Alleyne,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:jovana_nogic__phoenix_mercury,Jovana Nogic,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:julia_ayrault__phoenix_mercury,Julia Ayrault,1611661317,Phoenix Mercury,2026,,,,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,,,,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1627674,Kahleah Copper,1611661317,Phoenix Mercury,2026,Max / Protected Veteran Top Tier,1200000.0,1200000.0,comparables,1190000.0,1200000.0,0.0,0.0,1200000.0,248134.0,563372.6666666666,241984.0,1200000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,1011500.0,1368500.0,10000.0,0.008403361344537815,0.008403361344537815,58.94,49.58,0.0,50.17,75.56,50.0,50.21,Fair Value,False,False,False,,Rotation Forward,Rotation,early_career,balanced,5,,,False,0.0,0.0,0.0,0.0,0.0
1629480,Kalani Brown,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,100000.0,100000.0,comparables,277500.0,100000.0,0.0,0.0,100000.0,125000.0,117916.66666666667,100000.0,128750.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Low,235875.0,319125.0,-177500.0,-0.6396396396396397,-0.6396396396396397,57.65,81.98,0.0,50.17,53.51,50.0,55.24,Fair Value,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,100.0,99.26,87.14,
player:kara_dunn__phoenix_mercury,Kara Dunn,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1628957,Kathryn Westbeld,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,48.95,50.0,0.0,50.17,60.44,50.0,44.6,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,100.0,9.06,,
1630461,Kiana Williams,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,400000.0,277500.0,0.0,0.0,277500.0,12216.5,77843.25,9440.0,277500.0,4.0,2025.0,2026.0,Reserved,2025|2026,Starter,340000.0,459999.99999999994,-122500.0,-0.30625,-0.30625,43.94,65.31,0.0,50.17,19.47,50.0,42.08,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,0.0,3.2,
player:klara_lundquist__phoenix_mercury,Klara Lundquist,1611661317,Phoenix Mercury,2026,,,,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,,,,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1642768,Kyara Linskens,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,UFA,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,35.07,50.0,0.0,50.17,50.04,50.0,37.73,Risk,False,False,True,,Rotation Forward,Development,,balanced,5,,,False,0.0,0.0,,,
player:lauren_jensen__phoenix_mercury,Lauren Jensen,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:lee_seul_kang__phoenix_mercury,Lee Seul Kang,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1642777,Monique Akoa Makani,1611661317,Phoenix Mercury,2026,Low Rotation / Rookie Scale,300000.0,300000.0,comparables,277500.0,300000.0,0.0,0.0,300000.0,300000.0,300000.0,300000.0,300000.0,1.0,2025.0,2026.0,Reserved,2026,Core,235875.0,319125.0,22500.0,0.08108108108108109,0.08108108108108109,51.68,45.95,0.0,50.17,61.7,50.0,44.9,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,0.0,,
player:morgan_maly__phoenix_mercury,Morgan Maly,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1630442,Natasha Mack,1611661317,Phoenix Mercury,2026,Low Rotation / Rookie Scale,303600.0,303600.0,comparables,360000.0,303600.0,0.0,0.0,303600.0,209839.5,209839.5,116079.0,303600.0,2.0,2025.0,2026.0,Reserved,2025|2026,Core,306000.0,413999.99999999994,-56400.0,-0.15666666666666668,-0.15666666666666668,49.4,57.83,0.0,50.17,66.12,50.0,47.24,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,100.0,,56.99
player:noemie_brochant__phoenix_mercury,Noemie Brochant,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:quionche_carter__phoenix_mercury,Quionche Carter,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1628244,Sami Whitcomb,1611661317,Phoenix Mercury,2026,High/Mid Starter,735000.0,735000.0,comparables,700000.0,735000.0,0.0,0.0,735000.0,140000.0,333333.3333333333,125000.0,735000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,595000.0,804999.9999999999,35000.0,0.05,0.05,57.29,47.5,0.0,50.17,64.22,50.0,47.88,Risk,False,False,False,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,69.68,0.0,100.0,0.0
player:shay_ciezki__phoenix_mercury,Shay Ciezki,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:val_riane_ayayi__phoenix_mercury,Valériane Ayayi,1611661317,Phoenix Mercury,2026,Mid-Tier Rotation,500000.0,500000.0,comparables,436016.0,,,,,,,,,,,,,,,370613.6,501418.39999999997,63984.0,0.14674690837033502,0.14674690837033502,50.01,42.66,0.0,50.17,50.04,50.0,42.25,Risk,True,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:eszter_ratkai__phoenix_mercury,Eszter Ratkai,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:ines_pitarch-granel__phoenix_mercury,Ines Pitarch-Granel,1611661317,Phoenix Mercury,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1629524,Bridget Carleton,team:portland_fire,Portland Fire,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,800000.0,1190000.0,0.0,0.0,1190000.0,125000.0,480000.0,125000.0,1190000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,680000.0,919999.9999999999,390000.0,0.4875,0.4875,57.26,25.62,0.0,50.17,81.24,50.0,44.32,Risk,True,False,True,,Rotation Forward,Rotation,early_career,balanced,5,,,False,0.0,100.0,100.0,0.0,0.0
1642304,Carla Leite,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,288750.0,289133.0,0.0,0.0,289133.0,289133.0,289133.0,289133.0,289133.0,1.0,2025.0,2026.0,Rookie,2026,Starter,245437.5,332062.5,383.0,0.0013264069264069265,0.0013264069264069265,45.38,49.93,0.0,50.17,21.36,50.0,39.18,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,,
1631064,Chloe Bibby,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,48.85,50.0,0.0,50.17,50.04,50.0,43.52,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,,,
1631083,Emily Engstler,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,289133.0,277500.0,0.0,0.0,277500.0,81079.0,140911.0,64154.0,277500.0,3.0,2025.0,2026.0,Reserved,2024|2025|2026,Starter,245763.05,332502.94999999995,-11633.0,-0.04023407912621527,-0.04023407912621527,46.43,52.01,0.0,50.17,50.04,50.0,42.99,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,85.34,,100.0,
1641650,Haley Jones,team:portland_fire,Portland Fire,2026,Low Rotation / Rookie Scale,300000.0,300000.0,comparables,285505.0,300000.0,0.0,0.0,300000.0,36094.0,83874.4,4998.0,300000.0,5.0,2025.0,2026.0,Reserved,2024|2025|2026,Core,242679.25,328330.75,14495.0,0.050769688797043834,0.050769688797043834,44.61,47.46,0.0,50.17,32.71,50.0,39.4,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,,74.62
player:jordan_harrison__portland_fire,Jordan Harrison,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1630154,Kamiah Smalls,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,270000.0,0.0,0.0,270000.0,270000.0,270000.0,270000.0,270000.0,1.0,2025.0,2026.0,UFA,2026,Starter,229500.0,310500.0,0.0,0.0,0.0,44.27,50.0,0.0,50.17,50.04,50.0,41.6,Risk,False,False,True,,Rotation Forward,Development,,balanced,5,,,False,0.0,0.0,,,
1628317,Karlie Samuelson,team:portland_fire,Portland Fire,2026,Low Rotation / Rookie Scale,360000.0,360000.0,comparables,325000.0,360000.0,0.0,0.0,360000.0,125000.0,201150.0,118450.0,360000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Core,276250.0,373750.0,35000.0,0.1076923076923077,0.1076923076923077,44.56,44.62,0.0,50.17,50.04,50.0,40.43,Risk,True,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,,,
1630143,Luisa Geiselsöder,team:portland_fire,Portland Fire,2026,Low Rotation / Rookie Scale,325000.0,325000.0,comparables,277500.0,325000.0,0.0,0.0,325000.0,325000.0,325000.0,325000.0,325000.0,1.0,2025.0,2026.0,Reserved,2026,Core,235875.0,319125.0,47500.0,0.17117117117117117,0.17117117117117117,46.33,41.44,0.0,50.17,50.04,50.0,40.41,Risk,True,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,,
1630471,Maya Caldwell,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,66079.0,126806.66666666667,36841.0,277500.0,3.0,2025.0,2026.0,Reserved,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,52.41,50.0,0.0,50.17,42.17,50.0,44.23,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,100.0,100.0,,100.0
1629484,Megan Gustafson,team:portland_fire,Portland Fire,2026,Mid-Tier Rotation,500000.0,500000.0,comparables,277500.0,500000.0,0.0,0.0,500000.0,96820.0,230273.33333333334,94000.0,500000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,235875.0,319125.0,222500.0,0.8018018018018018,0.8018018018018018,40.82,9.91,0.0,50.17,68.64,50.0,32.39,Overvalued,True,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,93.36,100.0,
player:nika_muhl__portland_fire,Nika Muhl,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,293510.0,293510.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,4377.0,0.015138361930322723,0.015138361930322723,50.01,49.24,0.0,50.17,50.04,50.0,43.83,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:nyadiew_puoch__portland_fire,Nyadiew Puoch,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:peyton_williams__portland_fire,Peyton Williams,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1642782,Sarah Ashlee Barker,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,277500.0,289133.0,0.0,0.0,289133.0,289133.0,289133.0,289133.0,289133.0,1.0,2025.0,2026.0,Rookie,2026,Starter,235875.0,319125.0,11633.0,0.04192072072072072,0.04192072072072072,44.3,47.9,0.0,50.17,50.04,50.0,41.11,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,89.97,,,
player:serah_williams__portland_fire,Serah Williams,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1630134,Sug Sutton,team:portland_fire,Portland Fire,2026,Mid-Tier Rotation,425000.0,425000.0,comparables,277500.0,425000.0,0.0,0.0,425000.0,93831.0,194328.33333333334,64154.0,425000.0,3.0,2025.0,2026.0,--,2024|2025|2026,Core,235875.0,319125.0,147500.0,0.5315315315315315,0.5315315315315315,51.86,23.42,0.0,50.17,50.04,50.0,38.41,Risk,True,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,74.15,,0.0,
player:teja_oblak__portland_fire,Teja Oblak,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:frieda_b_hner__portland_fire,Frieda Bühner,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:iyana_martin__portland_fire,Iyana Martin,team:portland_fire,Portland Fire,2026,Low Rotation / Rookie Scale,331563.0,331563.0,comparables,318910.0,,,,,,,,,,,,,,,271073.5,366746.5,12653.0,0.039675770593584396,0.039675770593584396,50.01,48.02,0.0,50.17,50.04,50.0,43.53,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:awa_fam__seattle_storm,Awa Fam,1611661328,Seattle Storm,2026,Mid-Tier Rotation,436016.0,436016.0,comparables,407163.0,,,,,,,,,,,,,,,346088.55,468237.44999999995,28853.0,0.07086351166486149,0.07086351166486149,50.01,46.46,0.0,50.17,50.04,50.0,43.16,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:beatrice_mompremier__seattle_storm,Beatrice Mompremier,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1642798,Dominique Malonga,1611661328,Seattle Storm,2026,Mid-Tier Rotation,466913.0,466913.0,comparables,461171.0,466913.0,0.0,0.0,466913.0,466913.0,466913.0,466913.0,466913.0,1.0,2025.0,2026.0,Rookie,2026,Core,391995.35,530346.6499999999,5742.0,0.012450913001901681,0.012450913001901681,56.82,49.38,0.0,50.17,35.86,50.0,45.3,Risk,False,False,False,,Rotation Forward,Bench,,balanced,5,,,False,0.0,91.13,100.0,,
player:elle_ladine__seattle_storm,Elle Ladine,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1629496,Ezi Magbegor,1611661328,Seattle Storm,2026,Max / Protected Veteran Top Tier,1250000.0,1250000.0,comparables,1000000.0,1250000.0,0.0,0.0,1250000.0,186000.0,530333.3333333334,155000.0,1250000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,850000.0,1150000.0,250000.0,0.25,0.25,50.0,37.5,0.0,50.17,39.64,50.0,39.96,Risk,True,False,True,,Rotation Forward,Rotation,early_career,balanced,5,,,False,0.0,,25.65,,0.0
player:flau_jae_johnson__seattle_storm,Flau'jae Johnson,1611661328,Seattle Storm,2026,Low Rotation / Rookie Scale,309622.0,309622.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,20489.0,0.07086358181183054,0.07086358181183054,50.01,46.46,0.0,50.17,50.04,50.0,43.16,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
player:grace_vanslooten__seattle_storm,Grace VanSlooten,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,nan,,balanced,5,,,False,0.0,,,,
1631141,Jade Melbourne,1611661328,Seattle Storm,2026,Mid-Tier Rotation,500000.0,500000.0,comparables,277500.0,500000.0,0.0,0.0,500000.0,66710.0,210288.0,64154.0,500000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,235875.0,319125.0,222500.0,0.8018018018018018,0.8018018018018018,49.88,9.91,0.0,50.17,50.04,50.0,34.33,Overvalued,True,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,99.64,,56.02,
1642240,Jaelyn Brown,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,160128.5,160128.5,42757.0,277500.0,2.0,2025.0,2026.0,UFA,2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,41.07,50.0,0.0,50.17,50.04,50.0,40.25,Risk,False,False,True,,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,,0.0,
