player_id,player_name,team_id,team_name,season,salary_tier,salary,cap_hit,expected_salary_source,expected_salary,salary_history_reference_salary,salary_history_gap,salary_history_gap_pct,historical_salary_latest,historical_salary_median,historical_salary_mean,historical_salary_min,historical_salary_max,historical_salary_rows,historical_salary_latest_season,historical_salary_latest_contract_year,historical_salary_latest_signing,historical_salary_contract_years,historical_salary_tier,recommended_salary_low,recommended_salary_high,salary_gap,salary_gap_pct,market_discount_pct,production_score,salary_efficiency_score,scarcity_score,playoff_performance_score,playoff_score,onoff_score,value_score,value_label,undervalued_flag,hidden_talent_flag,overvalued_flag,archetype_family,archetype_label,role_band,service_band,skill_signature,comp_count,playoff_ts_pct_percentile,playoff_ts_pct_vs_reg_delta,playoff_performance_flag,playoff_performance_bonus,reg_2025_onoff_impact_score,playoffs_2025_onoff_impact_score,reg_2024_onoff_impact_score,playoffs_2024_onoff_impact_score,override_expected_salary,override_comp_names,override_method,effective_expected_salary,override_active
1642782,Sarah Ashlee Barker,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,277500.0,289133.0,0.0,0.0,289133.0,289133.0,289133.0,289133.0,289133.0,1.0,2025.0,2026.0,Rookie,2026,Starter,235875.0,319125.0,11633.0,0.0419207207207207,0.0419207207207207,35.42,47.9,50.36,50.17,50.04,50.0,43.42,Risk,False,False,True,Guard,Scoring Guard,Bench,,balanced,5,,,False,0.0,89.97,,,,,,,277500.0,False
player:serah_williams__portland_fire,Serah Williams,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1630134,Sug Sutton,team:portland_fire,Portland Fire,2026,Mid-Tier Rotation,425000.0,425000.0,comparables,277500.0,425000.0,0.0,0.0,425000.0,93831.0,194328.3333333333,64154.0,425000.0,3.0,2025.0,2026.0,--,2024|2025|2026,Core,235875.0,319125.0,147500.0,0.5315315315315315,0.5315315315315315,44.99,23.42,50.36,50.17,50.04,50.0,41.56,Risk,True,False,True,Guard,Primary Creator,Rotation,,balanced,5,,,False,0.0,74.15,,0.0,,,,,277500.0,False
player:teja_oblak__portland_fire,Teja Oblak,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:frieda_b_hner__portland_fire,Frieda Bühner,team:portland_fire,Portland Fire,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:iyana_martin__portland_fire,Iyana Martin,team:portland_fire,Portland Fire,2026,Low Rotation / Rookie Scale,331563.0,331563.0,comparables,318910.0,,,,,,,,,,,,,,,271073.5,366746.5,12653.0,0.0396757705935843,0.0396757705935843,50.01,48.02,0.0,50.17,50.04,50.0,43.53,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,318910.0,False
player:awa_fam__seattle_storm,Awa Fam,1611661328,Seattle Storm,2026,Mid-Tier Rotation,436016.0,436016.0,comparables,407163.0,,,,,,,,,,,,,,,346088.55,468237.45,28853.0,0.0708635116648614,0.0708635116648614,50.01,46.46,0.0,50.17,50.04,50.0,43.16,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,407163.0,False
player:beatrice_mompremier__seattle_storm,Beatrice Mompremier,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,277500.0,False
1642798,Dominique Malonga,1611661328,Seattle Storm,2026,Mid-Tier Rotation,466913.0,466913.0,comparables,598085.5,466913.0,0.0,0.0,466913.0,466913.0,466913.0,466913.0,466913.0,1.0,2025.0,2026.0,Rookie,2026,Core,508372.675,687798.325,-131172.5,-0.2193206489707575,-0.2193206489707575,57.78,60.97,88.49,50.17,35.86,50.0,59.11,Fair Value,False,False,True,Center,Rim Protector,Bench,,balanced,5,,,False,0.0,91.13,100.0,,,,,,598085.5,False
player:elle_ladine__seattle_storm,Elle Ladine,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1629496,Ezi Magbegor,1611661328,Seattle Storm,2026,Max / Protected Veteran Top Tier,1250000.0,1250000.0,comparables,800000.0,1250000.0,0.0,0.0,1250000.0,186000.0,530333.3333333334,155000.0,1250000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,680000.0,920000.0,450000.0,0.5625,0.5625,57.88,21.88,45.32,50.17,39.64,50.0,44.96,Risk,True,False,True,Forward,Rotation Forward,Rotation,early_career,balanced,5,,,False,0.0,,25.65,,0.0,,,,800000.0,False
player:flau_jae_johnson__seattle_storm,Flau'jae Johnson,1611661328,Seattle Storm,2026,Low Rotation / Rookie Scale,309622.0,309622.0,comparables,293510.0,,,,,,,,,,,,,,,249483.5,337536.5,16112.0,0.0548942114408367,0.0548942114408367,50.01,47.26,0.0,50.17,50.04,50.0,43.35,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,293510.0,False
player:grace_vanslooten__seattle_storm,Grace VanSlooten,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1631141,Jade Melbourne,1611661328,Seattle Storm,2026,Mid-Tier Rotation,500000.0,500000.0,comparables,380000.0,500000.0,0.0,0.0,500000.0,66710.0,210288.0,64154.0,500000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,323000.0,437000.0,120000.0,0.3157894736842105,0.3157894736842105,43.55,34.21,50.36,50.17,50.04,50.0,43.55,Risk,True,False,True,Guard,Scoring Guard,Rotation,,balanced,5,,,False,0.0,99.64,,56.02,,,,,380000.0,False
1642240,Jaelyn Brown,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,160128.5,160128.5,42757.0,277500.0,2.0,2025.0,2026.0,UFA,2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,37.52,50.0,45.32,50.17,50.04,50.0,44.2,Risk,False,False,True,Forward,Rotation Forward,Bench,,balanced,5,,,False,0.0,0.0,,0.0,,,,,277500.0,False
player:jalyn_brown__seattle_storm,Jalyn Brown,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1641651,Jordan Horston,1611661328,Seattle Storm,2026,Low Rotation / Rookie Scale,332278.0,332278.0,comparables,318910.0,76630.0,255648.0,3.336134673104528,76630.0,73146.5,73146.5,69663.0,76630.0,2.0,2024.0,2025.0,Rookie,2024|2025,Minimum,271073.5,366746.5,13368.0,0.0419177824464582,0.0419177824464582,51.02,47.9,0.0,50.17,23.26,50.0,41.25,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,,,88.59,100.0,,,,318910.0,False
1629478,Katie Lou Samuelson,1611661328,Seattle Storm,2026,Mid-Tier Rotation,420000.0,420000.0,comparables,421589.5,420000.0,0.0,0.0,420000.0,135417.5,195208.75,90000.0,420000.0,4.0,2025.0,2026.0,UFA,2024|2025|2026,Core,358351.075,484827.925,-1589.5,-0.003770255188993,-0.003770255188993,38.09,50.19,0.0,50.17,16.01,50.0,35.64,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,0.0,,100.0,79.22,,,,421589.5,False
1628882,Lexie Brown,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,96408.0,151416.0,80340.0,277500.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,39.56,50.0,50.36,50.17,17.58,50.0,42.42,Risk,False,False,True,Guard,Scoring Guard,Bench,,balanced,5,,,False,0.0,100.0,0.0,0.0,,,,,277500.0,False
1642307,Mackenzie Holmes,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,47.62,50.0,45.32,50.17,16.01,50.0,45.04,Risk,False,False,False,Forward,Usage Forward,Development,,balanced,5,,,False,0.0,30.75,0.0,,,,,,277500.0,False
1629567,Natisha Hiedeman,1611661328,Seattle Storm,2026,High/Mid Starter,750000.0,750000.0,comparables,1000000.0,750000.0,0.0,0.0,750000.0,135000.0,335000.0,120000.0,750000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,850000.0,1150000.0,-250000.0,-0.25,-0.25,64.76,62.5,50.36,50.17,82.5,50.0,62.49,Fair Value,False,False,True,Guard,Primary Creator,Rotation,,balanced,5,,,False,0.0,100.0,100.0,100.0,34.85,,,,1000000.0,False
player:rennia_davis__seattle_storm,Rennia Davis,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,277500.0,False
203828,Stefanie Dolson,1611661328,Seattle Storm,2026,High/Mid Starter,750000.0,750000.0,comparables,450000.0,750000.0,0.0,0.0,750000.0,185000.0,368333.3333333333,170000.0,750000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,382500.0,517500.0,300000.0,0.6666666666666666,0.6666666666666666,49.2,16.67,88.49,50.17,56.66,50.0,46.95,Risk,True,False,False,Center,Stretch Big,Bench,,balanced,5,,,False,0.0,9.98,,0.0,,,,,450000.0,False
player:taina_mair__seattle_storm,Taina Mair,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,289133.0,False
1641660,Zia Cooke,1611661328,Seattle Storm,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,67871.0,106781.0,13882.0,277500.0,4.0,2025.0,2026.0,Reserved,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,27.77,50.0,50.36,50.17,17.58,50.0,37.46,Risk,False,False,True,Guard,Scoring Guard,Bench,,balanced,5,,,False,0.0,2.4,0.0,0.0,,,,,277500.0,False
1642801,Aaliyah Nye,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Rookie,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,39.25,50.0,45.32,50.17,47.21,50.0,44.64,Risk,False,False,True,Forward,Rotation Forward,Bench,,balanced,5,,,False,0.0,100.0,68.56,,,,,,277500.0,False
1628279,Brittney Sykes,team:toronto_tempo,Toronto Tempo,2026,Max / Protected Veteran Top Tier,1190000.0,1190000.0,comparables,1100000.0,1190000.0,0.0,0.0,1190000.0,200000.0,528333.3333333334,195000.0,1190000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,935000.0,1265000.0,90000.0,0.0818181818181818,0.0818181818181818,49.34,45.91,50.36,50.17,44.69,50.0,48.25,Risk,False,False,False,Guard,Scoring Guard,Starter,,balanced,5,,,False,0.0,0.0,0.0,,,,,,1100000.0,False
player:dara_mabrey__toronto_tempo,Dara Mabrey,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:elizabeth_balogun__toronto_tempo,Elizabeth Balogun,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
204330,Isabelle Harrison,team:toronto_tempo,Toronto Tempo,2026,Mid-Tier Rotation,400000.0,400000.0,comparables,277500.0,400000.0,0.0,0.0,400000.0,160000.0,212943.66666666663,78831.0,400000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Core,235875.0,319125.0,122500.0,0.4414414414414414,0.4414414414414414,47.63,27.93,45.32,50.17,17.58,50.0,39.9,Risk,True,False,True,Forward,Usage Forward,Bench,,balanced,5,,,False,0.0,,0.0,0.0,,,,,277500.0,False
1627700,Julie Allemand,team:toronto_tempo,Toronto Tempo,2026,Mid-Tier Rotation,425000.0,425000.0,comparables,330000.0,425000.0,0.0,0.0,425000.0,425000.0,425000.0,425000.0,425000.0,1.0,2025.0,2026.0,Reserved,2026,Core,280500.0,379500.0,95000.0,0.2878787878787879,0.2878787878787879,55.04,35.61,50.36,50.17,50.04,50.0,48.71,Risk,True,False,False,Guard,Primary Creator,Starter,,balanced,5,,,False,0.0,0.06,,,,,,,330000.0,False
1628915,Kia Nurse,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,145000.0,188333.3333333333,142500.0,277500.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Starter,235875.0,319125.0,0.0,0.0,0.0,39.82,50.0,50.36,50.17,50.04,50.0,45.77,Risk,False,False,False,Guard,Scoring Guard,Rotation,,balanced,5,,,False,0.0,100.0,,,,,,,277500.0,False
player:kiki_rice__toronto_tempo,Kiki Rice,team:toronto_tempo,Toronto Tempo,2026,Low Rotation / Rookie Scale,355058.0,355058.0,comparables,355058.0,,,,,,,,,,,,,,,301799.3,408316.7,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,355058.0,False
1629490,Kitija Laksa,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,293510.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,249483.5,337536.5,-16010.0,-0.0545466934687063,-0.0545466934687063,33.28,52.73,50.36,50.17,20.1,50.0,40.69,Risk,False,False,True,Guard,Scoring Guard,Rotation,,balanced,5,,,False,0.0,,0.0,,,,,,293510.0,False
1628929,Kristy Wallace,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,376139.0,80823.0,196677.0,2.433428603244126,80823.0,75973.5,75973.5,71124.0,80823.0,2.0,2024.0,2025.0,Rookie,2024|2025,Low,319718.15,432559.85,-98639.0,-0.2622408205477231,-0.2622408205477231,41.81,63.11,0.0,50.17,13.8,50.0,40.09,Risk,False,False,True,,Rotation Forward,Rotation,,balanced,5,,,False,0.0,,,32.73,,,,,376139.0,False
player:laura_ju_kait__toronto_tempo,Laura Juškaitė,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1631118,Lexi Held,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,43.9,50.0,50.36,50.17,20.73,50.0,44.55,Risk,False,False,True,Guard,Scoring Guard,Bench,,balanced,5,,,False,0.0,100.0,0.0,,,,,,277500.0,False
player:maddison_rocci__toronto_tempo,Maddison Rocci,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:maria_conde__toronto_tempo,Maria Conde,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
1628926,Maria Kliundikova,team:toronto_tempo,Toronto Tempo,2026,,,,comparables,493851.0,,,,,,,,,,,,,,,419773.35,567928.6499999999,,,,57.77,50.0,45.32,50.17,40.91,50.0,51.79,Fair Value,False,False,False,Forward,Rebounding Forward,Bench,,balanced,5,,,False,0.0,9.14,100.0,,,,,,493851.0,False
1629497,Marina Mabrey,team:toronto_tempo,Toronto Tempo,2026,Max / Protected Veteran Top Tier,1200000.0,1200000.0,comparables,1190000.0,1200000.0,0.0,0.0,1200000.0,217592.0,542530.6666666666,210000.0,1200000.0,3.0,2025.0,2026.0,Core,2024|2025|2026,Star,1011500.0,1368500.0,10000.0,0.0084033613445378,0.0084033613445378,45.16,49.58,50.36,50.17,57.29,50.0,48.64,Risk,False,False,False,Guard,Scoring Guard,Starter,early_career,balanced,5,,,False,0.0,0.0,,0.0,0.0,,,,1190000.0,False
player:nikolina_mili__toronto_tempo,Nikolina Milić,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,277500.0,False
1631055,Nyara Sabally,team:toronto_tempo,Toronto Tempo,2026,Mid-Tier Rotation,436957.0,436957.0,comparables,500000.0,436957.0,0.0,0.0,436957.0,79999.0,196561.0,72727.0,436957.0,3.0,2025.0,2026.0,Rookie,2024|2025|2026,Core,425000.0,575000.0,-63043.0,-0.126086,-0.126086,54.99,56.3,88.49,50.17,66.74,50.0,59.9,Fair Value,False,False,True,Center,Rim Protector,Rotation,,balanced,5,,,False,0.0,,,56.06,100.0,,,,500000.0,False
1627701,Temi Fagbenle,team:toronto_tempo,Toronto Tempo,2026,Premium Starter,1000000.0,1000000.0,comparables,592500.0,,,,,,,,,,,,,,,503625.0,681375.0,407500.0,0.6877637130801688,0.6877637130801688,49.48,15.61,88.49,50.17,25.15,50.0,43.66,Risk,True,False,True,Center,Stretch Big,Rotation,,balanced,5,,,False,0.0,0.0,,,0.0,,,,592500.0,False
player:teonni_key__toronto_tempo,Teonni Key,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:adja_kane__toronto_tempo,Adja Kane,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:charlise_dunn__toronto_tempo,Charlise Dunn,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:saffron_shiels__toronto_tempo,Saffron Shiels,team:toronto_tempo,Toronto Tempo,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:alex_wilson__washington_mystics,Alex Wilson,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:angela_dugali__washington_mystics,Angela Dugalić,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,289133.0,False
player:bernadett_hat_r__washington_mystics,Bernadett Határ,1611661322,Washington Mystics,2026,,,,comparables,277500.0,,,,,,,,,,,,,,,235875.0,319125.0,,,,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,277500.0,False
player:cassandre_prosper__washington_mystics,Cassandre Prosper,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:christeen_iwuala__washington_mystics,Christeen Iwuala,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
player:cotie_mcmahon__washington_mystics,Cotie McMahon,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,289133.0,289133.0,comparables,289133.0,,,,,,,,,,,,,,,245763.05,332502.94999999995,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,289133.0,False
1642781,Georgia Amoore,1611661322,Washington Mystics,2026,Low Rotation / Rookie Scale,355058.0,355058.0,comparables,355058.0,355058.0,0.0,0.0,355058.0,355058.0,355058.0,355058.0,355058.0,1.0,2025.0,2026.0,Rookie,2026,Core,301799.3,408316.7,0.0,0.0,0.0,48.11,50.0,0.0,50.17,50.04,50.0,43.21,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,0.0,,,,,,,355058.0,False
1642792,Kiki Iriafen,1611661322,Washington Mystics,2026,Mid-Tier Rotation,407163.0,407163.0,comparables,400000.0,407163.0,0.0,0.0,407163.0,407163.0,407163.0,407163.0,407163.0,1.0,2025.0,2026.0,Rookie,2026,Core,340000.0,460000.0,7163.0,0.0179075,0.0179075,52.65,49.1,45.32,50.17,50.04,50.0,50.34,Fair Value,False,False,False,Forward,Rebounding Forward,Rotation,,balanced,5,,,False,0.0,27.15,,,,,,,400000.0,False
player:lauren_betts__washington_mystics,Lauren Betts,1611661322,Washington Mystics,2026,Mid-Tier Rotation,407163.0,407163.0,comparables,380219.0,,,,,,,,,,,,,,,323186.15,437251.85,26944.0,0.0708644228720816,0.0708644228720816,50.01,46.46,0.0,50.17,50.04,50.0,43.16,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,380219.0,False
1642802,Lucy Olsen,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,289133.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Rookie,2026,Starter,245763.05,332502.94999999995,-11633.0,-0.0402340791262152,-0.0402340791262152,46.86,52.01,50.36,50.17,50.04,50.0,49.21,Risk,False,False,False,Guard,Scoring Guard,Bench,,balanced,5,,,False,0.0,100.0,,,,,,,289133.0,False
1642810,Madison Scott,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,277500.0,277500.0,comparables,277500.0,277500.0,0.0,0.0,277500.0,277500.0,277500.0,277500.0,277500.0,1.0,2025.0,2026.0,Reserved,2026,Starter,235875.0,319125.0,0.0,0.0,0.0,40.5,50.0,45.32,50.17,50.04,50.0,45.45,Risk,False,False,False,Forward,Rotation Forward,Development,,balanced,5,,,False,0.0,0.0,,,,,,,277500.0,False
1630446,Michaela Onyenwere,1611661322,Washington Mystics,2026,High/Mid Starter,700000.0,700000.0,comparables,430654.0,700000.0,0.0,0.0,700000.0,125000.0,303563.3333333333,85690.0,700000.0,3.0,2025.0,2026.0,UFA,2024|2025|2026,Star,366055.9,495252.1,269346.0,0.6254348038100191,0.6254348038100191,37.84,18.73,45.32,50.17,50.04,50.0,36.83,Risk,True,False,True,Forward,Usage Forward,Rotation,,balanced,5,,,False,0.0,23.58,,96.08,,,,,430654.0,False
player:nyla_harris__washington_mystics,Nyla Harris,1611661322,Washington Mystics,2026,Minimum / Training Camp / Draftee Band,270000.0,270000.0,comparables,270000.0,,,,,,,,,,,,,,,229500.0,310500.0,0.0,0.0,0.0,50.01,50.0,0.0,50.17,50.04,50.0,44.01,Risk,False,False,True,,Rotation Forward,,,balanced,5,,,False,0.0,,,,,,,,270000.0,False
